@relation jhotdraw-6.0b.1

@attribute PageRank numeric
@attribute CategoryLabel numeric

@data
0.000656,0
0.001363,0
0.00063,0
0.002754,0
0.00063,0
0.001458,0
0.000831,0
0.000603,0
0.000609,0
0.000683,0
0.000451,0
0.000834,0
0.000519,0
0.000868,0
0.000671,0
0.001758,0
0.000875,0
0.000904,0
0.000512,0
0.001577,0
0.000586,0
0.000561,0
0.000909,0
0.001126,0
0.000451,0
0.000451,0
0.000451,0
0.000722,0
0.001421,0
0.000451,0
0.00063,0
0.001018,0
0.000466,0
0.00063,0
0.000834,0
0.000495,0
0.002463,0
0.013182,0
0.000655,0
0.00063,0
0.000625,0
0.001133,0
0.00063,0
0.000834,0
0.00118,0
0.000451,0
0.000451,0
0.0155,0
0.001239,0
0.000998,1
0.000678,0
0.006876,0
0.00063,0
0.001096,0
0.000451,0
0.000451,0
0.000483,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000483,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000483,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.015081,0
0.000483,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000483,0
0.000451,0
0.000451,0
0.000451,0
0.000483,0
0.000451,0
0.000451,0
0.000451,0
0.000483,0
0.000451,0
0.000451,0
0.000451,0
0.000483,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000483,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000483,0
0.000451,0
0.000451,0
0.000483,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000483,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000451,0
0.000869,0
0.000857,0
0.000967,0
0.000834,0
0.002438,0
0.0011,0
0.001012,0
0.001012,0
0.000834,0
0.024324,0
0.000451,0
0.007635,0
0.006977,0
0.00062,0
0.000926,0
0.003509,0
0.003655,0
0.000855,0
0.001149,0
0.003191,0
0.000868,0
0.000451,0
0.00148,0
0.000834,0
0.004199,0
0.000953,0
0.000865,0
0.004101,0
0.00063,0
0.000867,0
0.00087,0
0.002135,0
0.000641,0
0.04742,0
0.027543,0
0.027949,0
0.001993,0
0.001517,0
0.011927,0
0.000753,0
0.00155,0
0.000601,0
0.0018,0
0.00063,0
0.002769,0
0.000602,0
0.000597,0
0.000989,0
0.000824,0
